asv	kingdom	phylum	class	order	family	genus	species
c476cfb602443d238e8b436efce222c5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
a12ef682cf08b880ff423d6c45b733dc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	NA
e4561acdeaf74ad830bf22ca518333c8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
40c035143530211252d8668566f69839	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	NA
77f309db6424cb20e8e827e02726cb87	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
43ce20f61b62fad56d7df3ed2b6ceaf6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	NA
a6c89a2924b93b02a5975b0289ad8041	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	NA	NA	NA
4b20cec4609c5f4aa3dc6f381474c3cf	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	NA
3e85a9cdd9e032b82c850a8a6a792e05	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
5ea21d2722f266559fff7d7854506f3f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
6b294908055fd6ee0d5927f0efbee46b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA
9cc7bd6d685062e8733ec5b70fff85c7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
8c7bc7c80499b72ab76160810a8d8c84	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
48cb02f8e4597f0b2310d57fb9597f24	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
de4bb27d6fe972b624701b42daeb6728	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured bacterium
d837fc4c43e60dc8b04c8c308b4e471c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
b4b73d0ab5e96e709aa1059a702f954e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
3074b79ee8a81193434e9af55969348d	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
644a054a53d8bb62d0f377a01af514f4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
7c6e5aabc7b4adb6f06125feec74ac9e	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Enterorhabdus sp. Marseille-P3203T
83ee69eda0b3e3841ef6da92695d3a77	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	NA
bf5e4f1abec6b087a1385a2a507a9db5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
9be3d1a7fcda1c5fdfcfb20480165f66	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
dbc158d61f625dd0eb07966ba4f8b4b3	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
a83c851e088f3c7f551d5e39d6fe05d3	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
3309592b280eb16986435fb1a5013914	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	NA
3824a3c0aaf6a0ec6713a4fe5447bf19	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
bd7467b2789b97b0bbbb9ff2d7d6488d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
9f0ae773d146c637a577e474715f0d20	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
abaad55d2d549e6a3298e6eb16781595	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
b840278b2598143340e82d33c3d5b210	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
035ccff4dbad8393b58001fb1d53d571	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
0de57f4e41966af01aa89e9cac5a0392	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
f0b8ee7e5ca9bc5996d34895b730948e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
01feed1ff22425510339865c557fb28c	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	NA
e35aaca09427ed0e0e08262fe353dad2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
f8aa724a0776fa4586f7259c6a8d79f4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus clausii
196ff7cf81d42ddc766c2777e15bf872	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
bcba384b828037b2df766a62fd91a5ce	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
2b5a5afb139a6904778d28dd1355d3ce	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
1425e6ec47639d94128db74adf5f4208	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5200fadb7bf25ad5f90cbe8a14a171a1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
166198dcf4f3bbae1158359bcf3d3ae0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	NA
c4c7b69bd299f990b4ba0c1da0506459	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriales Incertae Sedis	Phoenicibacter	uncultured bacterium
96dc6245a1fd74b07049dbaf85bfec2c	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
0959c1f2eafce3a2ad726cd6e554d69a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
6b2f44e7a60162bff30fc54bfdac3794	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
f30fa8a4d7d40ed0bb7cf0f70089c79b	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA
25cfdf0402a060f8f78b243aae4c6055	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
ec4e78c0d0586549ea15b320633c71b0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	NA
5a26b9966a78ef112c42d2c58944a2a4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
768e9cbb78481bebb77ed4f9ee40f265	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
523a14b12f048c014dc7f43e3612ea2b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
358b4b3eccc7bef9648ccb763ddfcb34	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
118e1dac0a566a432ac301866f9a77b5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
268a3480e65c56abc785eadcf0ec1dc1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	NA	NA
ec150a56336db698c0ab251e6b42f71e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
ec1901e704e3a96aff18dac196d0508a	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
7cb473b82be49e152ca1d43530078499	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
ae15aafebe3e97beb7a290f177a90ab0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
52ff3c33e8e585a1f3a0f984ac0faa3a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
b7ffea6505fcd381f435d62149e3c546	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	uncultured bacterium
0e3e80422df96bb9ce6425c9b44fcc02	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
5dc480731307080bb1b0f0627bd42c5e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
173e93b0b7538ccfa893f160d4baba90	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
36cdf49cfda16d1a1d68eeefcc8912b7	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	uncultured proteobacterium	uncultured proteobacterium	uncultured proteobacterium
ea6d70661ddadbc58e7398afde8ee592	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Actinopolymorpha	uncultured bacterium
f23492b15a3923fdf40600f627557a27	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
25de9b65dce2ef2cf8bc97900df73d6b	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	uncultured	NA
d66695d2cdaa46060fe78be99244583d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
cd32eed7ddc6e98c27af340700fa8953	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
98bbef5187c5373153e92ebd18f54839	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
c80247c5fc3e81edc6711359dcaab79e	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Ammoniphilus	NA
c2021bcfdd4a866ff244af70b6b52a86	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	uncultured Clostridiales bacterium
84f12b3dc184358dca5a03f39f434558	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
1e7a330897d2b17e30a25cdbe5989cef	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
4aa1c3003f6dac134279e6a19dce41ca	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
a86cbc60d90fdc08dc90514a6d703cc2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
c8afd5f6c2b5469bb4504a0ef705bbf5	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
c42e4ba526fc4f4b3622176af5d38184	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
e35645e42e287e2d75a4306b25aef73d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	NA
f1f756a45446642a7523b5fb6b3d46f4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
569ef8129d8ecf32e15db26b9e7a6538	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus niacini
37021740b0decdf81e58306495362474	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured rumen bacterium
00e97d51eebdd97f0c01e4da7ffd6e60	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
2ab1d12b8b7a70b145c116803ab69ae6	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
871f6de89a6a4eaa24e08453cf0d0810	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
a2eba8766cc8b689adb794123557c3b7	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA
8a4c06c746f5a16add4edf9ee2f3ede7	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA
23f16ee49a3c9f94332a3fcf7f0936b5	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA
164257eb10cf9b8a875ac2e28e59fd8b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
dc4360b17789778c0c788fd142455ac0	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
398b01615a10abd7cbbe3796fb280c29	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
14ad93af41ac34cfd583107f2a4510e3	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
8e0062dfda97fa7446a4f1b1153baba8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
53158455f7b9dba0dae177729b13c083	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
18077104ac3ba5ab7a3a7b8f6945fea8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
9cd6ca36b32feb2a66e6046257610b4e	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	uncultured Deferribacteres bacterium
43e3d9e212bd474df023b3b5805436b8	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
8cfc8bfb4bf46a7d5450af328167c158	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured bacterium
212a2b6c6d887343ee83cd45051ded93	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
95c850d0645c79f0a6f5d3c97671ed43	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	NA
8635978207cbddd62c216e5a908c4f52	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter schindleri
c8fe84d6392b19de42728c50287bdb3c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
bd8fb59451b3d914dc9d2124a47998fa	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
aa9eb8a1b56122e1ece4fc9016124d04	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
703f50eefbc7ce4b74ce449ed38f5568	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
853d2a95011618e07899d93b0cdefdc5	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
c96697e06057cbde7562bbeab754a407	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5 gut group	NA	NA
c292de289a6d8e845af7ceb4e1a6c2f3	Bacteria	NA	NA	NA	NA	NA	NA
c08693e7c52cfb4cda10dcb731070357	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	bacterium YE59
2932f5a5cb9670b1b814b392ed3d28b0	Bacteria	NA	NA	NA	NA	NA	NA
c6709f1fbda6755b37c39c4ff216991e	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	NA
2c73f85940b88e161f8c98b9fc5d19b7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	uncultured Clostridia bacterium
089d3383d13a2e8e091b5870208a9008	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
28791296f6f2645e9bd4d79cbf69270d	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	metagenome
426c48a8157cf1c183bf9c4efcb40c8b	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	NA
4c64b04dc53498861c7788707ce07d3a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA
b97e770ed6fa2f0eba20baeb894abbf6	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	NA	NA
fb25fcea4bc613e5ecb2702563a6b689	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
53a29811bd2b949d68963b8cf40781ed	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
f8a5c4a10528ead50347f8b93584268b	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
a372363d04b56bac2b5da865e0941319	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
e5cd16a41df688df15b7043d530882b0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	metagenome
a0d2a7996ec9a09eff216cf583bcc309	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
acd7394e4db3277d255384d9da175c38	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Ambiguous_taxa	Ambiguous_taxa
e7c2e74605f881634b8b8d176b83f75b	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
5c227ec06f0e2dcb8214177817b2f877	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
2b2327a587a112fd8cb134ccbb267a58	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	uncultured	NA
fdc20fd70a26fc7844877eed6ea76146	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
ce891e67fe2dabfb8f124fa8d9439994	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
07cc37837b86272ea9b7bfaad49436d5	Bacteria	Actinobacteria	Actinobacteria	Glycomycetales	Glycomycetaceae	Glycomyces	NA
7e7b20552be0eb7c77a1a1b83f3db35e	Bacteria	NA	NA	NA	NA	NA	NA
abcf65b90dee68a1ff61ed2cd973c176	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
56b92d0fa33d2925bc5b0f8dd4540c8b	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	NA
fd3a22c137300a0d4165d74259d1eee6	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	NA
4038938245a043bf2e5da127c038813f	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiaceae	metagenome	metagenome
0facf3f693f516255a8b58cdedfb06b8	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	Gemmata sp. SD2-6
8b2e9dc6fa167322151cf22805f78c6c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
67e0373733b92d204158910e259c90df	Bacteria	Actinobacteria	Acidimicrobiia	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
2f387919a73091071cd4e970f8194c23	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
661d19f26bff5374404cb5bcffa5b30e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	NA
47d5b06bbbd7f0e2e06c6b4953b8d93e	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
acaee2933367869c340abcf5926e019e	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	NA
5cc50e551503c78bc4adf2f2945ec799	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
e89433a5d3473987056b4e83d6ccd026	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Actinopolymorpha	uncultured bacterium
08e1ba67b990cc276c0f765f5c0b53f4	Bacteria	NA	NA	NA	NA	NA	NA
c819907c3d991512c6be6a44fc3246e0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
efcfa517b52d29eac15bb4aa0d36ae41	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
a468b8a2f043bebb17ccaabd65a7cc25	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	uncultured bacterium
18ceafaa38ce329eaeb90f70b8726125	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
2dc3f77279e2122fb52a679866166522	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	uncultured Bacillus sp.
c25fc8a084ac2d22050e99eed6303d29	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
fdbecebb541b2a887d611a3174f9997f	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
44eefc13aebe9d77d6974d60f1a4086b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
ba95cbe5e8505f6822661187e070f8c1	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	NA
8dfe654953664fefc864db11cd3501e0	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	NA
c66fc739fa1383d581c666e9c91136e5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
49e75d16df8d3a4548bdb2795ebd3ff1	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	NA	NA	NA
cda94d477219dee897282d16b1bd149b	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
ca4b39fae5ddf76543246740e9d0d354	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	NA
b7328082393e0ec9957cd705e810218d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
1a58fe79f3dfd94f3c0238dc90346103	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
ee944198be7525f81b33f6d858662064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
e2ee59f89f8aa821ce5080a4896e2386	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
cf0016f653b51cb0702707015ff5be04	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
4ae8f75dfcbec53f054ad5b2fba10859	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
d9c4763ba6962e7cf0f5a7b1288a6443	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	NA	NA	NA
d858dee4f48fc2c7eecfd1020a8e815f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
c65f708461e4f3a3d94047f131cf4c13	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
05e54ea01be383045fa00170864ae929	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
5daef441367bdc195bcf42a6e8597a62	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
efad3582320806d933b7b37773ce174d	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
33d6114a8554241daa56cd2e7ba76c32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
76d8f9b92d470f2448379b360028b9a6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
b75172dd1e6a4e8a9dcef24ba86765dc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
18bb2d487744fed131dc6edfb0be3695	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
ae96e216cde56b4c317cd89575729219	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
bd2e8dad340d434f0ad7475d9210bf7c	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
57f125dda4e65cd3b6f06c9949dc6c33	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas	uncultured Succinivibrionaceae bacterium
c8d45351260a77a62d0c774d6d0d73c1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
f42a992739931b4968a49eb4e05b1739	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	uncultured rumen bacterium
